full_text	label_promo	label_category
Beli paket wisata ke Labuan Bajo, dapatkan 1 malam gratis menginap di resort mewah. Paket sudah termasuk transportasi, makanan, dan guide! https://t.co/labuanbajopromo	1	4
Nikmati liburan di Malang dengan paket hotel 3 hari 2 malam, sudah termasuk tiket wisata ke Jatim Park dan Museum Angkut! Harga promo terbatas! https://t.co/malangtourpromo	1	4
Mau staycation? Dapatkan diskon 15% di berbagai hotel Jakarta dan sekitarnya! Dengan fasilitas lengkap seperti kolam renang dan gym. Pesan di Traveloka sekarang! https://t.co/jakartastaycation	1	4
Promo menginap di hotel kapsul di Tokyo! Mulai dari Rp500.000 per malam, cocok untuk backpacker yang ingin liburan hemat dan nyaman. Pesan tiketmu sekarang! https://t.co/tokyokapsul	1	4
Sewa villa mewah di Uluwatu, Bali dengan harga promo dan dapatkan tur snorkeling gratis! Pesan langsung di website resmi untuk harga terbaik. https://t.co/uluwatuvillaspecial	1	4
Promo spesial untuk penginapan di Jogja! Dapatkan potongan harga 20% di hotel boutique dan akses ke tempat wisata di sekitar Kota Jogja. Buruan cek! https://t.co/jogjahotelpromo	1	4
Paket liburan ke Raja Ampat dengan diskon 30%! Sudah termasuk tiket pesawat, penginapan, dan paket wisata snorkeling. Jangan lewatkan! https://t.co/rajaampatpromo	1	4
Dapatkan harga spesial untuk penginapan di resort di Bali! Dengan harga mulai dari Rp1.000.000 per malam, sudah termasuk sarapan dan spa. Info lebih lanjut di https://t.co/baliresortpromo	1	4
Sewa kosan di Surabaya dekat kampus dengan harga terjangkau mulai dari Rp800.000 per bulan! Dapatkan diskon untuk pembayaran tahunan. https://t.co/surabayakosanpromo	1	4
Paket wisata ke Bromo dengan penginapan di hotel bintang 3! Dapatkan diskon 20% untuk tur sunrise dan paket transportasi. Cek penawarannya! https://t.co/bromopromo	1	4
Promo menginap di vila alam di Puncak, Bogor! Dapatkan harga spesial 15% untuk pemesanan selama 3 malam. Nikmati udara segar dan suasana tenang di Puncak! https://t.co/puncakvilla	1	4
Sewa apartemen harian di Jakarta dengan harga mulai Rp600.000 per malam. Dapatkan fasilitas lengkap seperti kolam renang dan fitness center. Pesan sekarang! https://t.co/jakartaapartmentpromo	1	4
Dapatkan promo spesial menginap di resort mewah di Raja Ampat dengan harga mulai dari Rp3.500.000 per malam! Semua fasilitas eksklusif sudah termasuk. https://t.co/rajaampatresort	1	4
Dapatkan diskon 20% untuk laptop terbaru dari Dell! Tersedia berbagai model dengan spesifikasi tinggi. Cek sekarang di situs resmi! https://t.co/dellpromo	1	5
Promo spesial dari Apple! Beli iPhone terbaru dan dapatkan AirPods secara gratis. Jangan lewatkan penawaran terbatas ini! https://t.co/applepromo	1	5
Upgrade komputer kamu dengan SSD Kingston! Dapatkan diskon 15% untuk pembelian SSD dengan kapasitas besar. Info lengkap di https://t.co/kingstonssd	1	5
Beli smartwatch terbaru dari Samsung dengan diskon 10%! Tersedia berbagai model untuk mendukung aktivitas harianmu. Cek promo sekarang! https://t.co/samsungswatch	1	5
Nikmati diskon 25% untuk pembelian produk gaming PC Razer. Dapatkan perangkat gaming terbaik untuk pengalaman bermain yang lebih seru! https://t.co/razerpromo	1	5
Jangan lewatkan promo spesial dari Xiaomi! Dapatkan Mi Band 6 dengan harga diskon 20%. Cocok untuk aktivitas fitness harian! https://t.co/xiaomibandpromo	1	5
Dapatkan 30% diskon untuk pembelian gadget terbaru di Tokopedia! Promo berlaku untuk produk elektronik seperti earphone, laptop, dan banyak lagi. https://t.co/tokopediagadget	1	5
Beli produk teknologi terbaru di Lazada dan dapatkan voucher diskon Rp200.000! Termasuk smartphone, laptop, dan perangkat lainnya. https://t.co/lazadapromo	1	5
Promo beli 1 gratis 1 untuk pembelian headset gaming Logitech! Dapatkan pengalaman gaming yang lebih seru dengan teknologi canggih dari Logitech. https://t.co/logitechpromo	1	5
Sewa drone untuk foto udara dengan diskon 15%! Bawa foto liburanmu ke level berikutnya dengan teknologi drone terbaru. Info lebih lanjut di https://t.co/dronepromo	1	5
Promo besar-besaran dari HP! Dapatkan diskon 15% untuk semua produk printer dan aksesori di website resmi HP. Buruan, jangan sampai kehabisan! https://t.co/hptechpromo	1	5
Nikmati diskon 20% untuk pembelian produk elektronik di Blibli! Promo berlaku untuk smartphone, kamera digital, dan perangkat lainnya. https://t.co/bliblimallpromo	1	5
Dapatkan diskon 30% untuk pembelian headset gaming dari SteelSeries! Persiapkan pengalaman gaming terbaik dengan perangkat canggih ini. https://t.co/steelseriespromo	1	5
Beli laptop gaming MSI dan dapatkan gratis mouse gaming! Dapatkan diskon 10% untuk pembelian MSI di website resmi mereka. https://t.co/msilaptoppromo	1	5
Promo eksklusif dari Asus! Dapatkan diskon 25% untuk pembelian laptop dan perangkat PC gaming di situs resmi Asus. Pesan sekarang! https://t.co/asusgamingpromo	1	5
Jangan lewatkan diskon 50% untuk pembelian smart home devices dari Xiaomi! Dapatkan berbagai produk pintar seperti lampu, speaker, dan kamera dengan harga terjangkau. https://t.co/xiaomismartpromo	1	5
Dapatkan diskon 20% untuk pembelian produk teknologi wearable dari Fitbit! Cek penawaran spesial untuk smartwatches dan fitness trackers. https://t.co/fitbitpromo	1	5
Promo spesial dari Google! Beli Google Nest Mini dengan diskon 15% dan nikmati teknologi smart home terbaik dengan harga murah. https://t.co/googlenestpromo	1	5
Sewa drone untuk keperluan foto dan video dengan harga spesial! Dapatkan diskon 10% untuk semua penyewaan drone di DroneRent. https://t.co/dronerentpromo	1	5
Promo baru dari Oppo! Dapatkan Oppo Reno 6 dengan harga diskon dan bonus aksesoris. Tersedia di toko online resmi Oppo. https://t.co/oppopromo	1	5
Kesel bgt sama myim3 yaampun kemaren udh coba didiemin 1mgg ga diskon2 paket datanya. Eh pas udh beli yg 100k 50gb malah skrng ada promo lbh murah. Kalian yg pake m3 suka gt ga? abis beli paket data besoknya kadang jd murah paket data yg ditawarkan df https://t.co/OOAXmvQF8K	0	-1
tanya ada yang tau kapan harga 2 hp ini turun? ip 16 udah keluar kira-kira ip 15 pro bisa turun lagi ga? terus samsung S24 ultra tahun ini bakal turun harga ga ya? tolong info dong untuk estimasi harganya turun kapan. jgn saranin pas fs soalnya susah https://t.co/7Ak7tlYFcp	0	-1
Pas di rumah bener dong nasinya seabrek ga penting porsi kuli ada kali 300gram an lebih. Gw langsung bad mood banget padahal enak. Gini loh orang orang jual kita tu beli setengah nasi ga minta diskon kok kasih aja harga sama. Kek gini kan akhirnya nasinya kebuang!!	0	-1
kok bisaaaaa ya org2 dpt diskon wah bgt gini gue gapernah2 bjir apa pengaruh akun apa gmn wey tolong dong suhuuu bantuin guehhhh plsss	0	-1
@djk0vk Ga diskon om pasti. Tp gatau deng harga asli pasaran berapa .	0	-1
@asahauva ak jugak kemarin beli ini dapet diskon	0	-1
bjirr lupa gw udah alumni kenapa gak pake diskon aja kemaren	0	-1
Tanya infokan potongan koin besar sekalin skintific peeling gess	0	-1
-ness saranin akun app mana aja yang suka kasih info diskon event promo dll. pls ga mau ketinggalan info️	0	-1
Mana tahu ada rezekinya. Langsung dikirim gratis ongkir plus DISKON bantu repost sangat dihargai bantu larisin 1 Bks banyak rezeki. Amin https://t.co/EDY5Q4L90X https://t.co/AEE9pjWcXH	0	-1
Emang bikin trauma ya ke jun dimasukin buat minta diskon	0	-1
@HeNdiBur @dhemit_is_back Klo bener2 kejadian biar si FA yg namggung semua yg sdh kepake biar tau rasa dia membela org macam agus	0	-1
@alyerra Aku ada kak sisi 450k aka belum lagi masi ada diskon di shopee	0	-1
@dhemit_is_back Bagus disiram bensin nih agus sdh ditolongin malah gak sadar diri org tuh nyumbang buat lu ke depan bisa sembuh bukan jd okb bagi2 duit. Nanti ke depan ada org bener2 sakit akhirnya gk tertolong gara2 kasus lu ini donatur jd pd curiga bakal terulang lg.	0	-1
@ShopeeID 2018 fitur yg paling kutunggu sih diskon shopee live dong apalagi kalau diskon besar https://t.co/W7uEYUxG0U	0	-1
df dapet kompen inbex pas mau klaim malah abis. https://t.co/X3n2qfp2wy	0	-1
cek berkala aja siapa tau restock https://t.co/G7tqxzEgVV https://t.co/5vVXuzdDha	0	-1
Ini pelantikan presiden prabowo gk ada diskon bepanja apa gitu geh! Hahaha	0	-1
@raihanaulia_rar Transmart salah langkah harga harga yg mahal mau diskon harus pakai bank tertentu kalah sama supermarket lokal kok managernya kurang peka	0	-1
@VonRofX @raihanaulia_rar Barang lengkap bersih nyaman pelayanan ok harga masih terjangkau dan kalo ada diskon jd murah bgt. Belanja di superindo emg seenak itu.	0	-1
@convomf diskon yg gimana dulu? liat snk nya kalo diskon karena lunas sebelum jatuh tempo brarti catat pas pelunasan	0	-1
@RacunBelanja Hari Belanja Diskon emang paling ditunggu-tunggu!	0	-1
@convomf tergantung diskonnya apa dulu ga si? kalo diskon karena lunas sebelum jatuh tanggal tempo ya dijurnal pas setelah pelunasan. kalo diskonnya emang dari awal udah ditetapin dijurnalnya pas sebelum pelunasan. cmiiw yah	0	-1
Pas masa itu aku masih piyik & aku melihat Niall kek bayikkkk https://t.co/Iiv9J3yydz	0	-1
@mlbbfess emg ada yg dpt btc diskon 100% ???? ga gratis sih tp lumayan murah ckck. lahian befa... yg kiri mah anime ak jd suka main kagura krn skin anime	0	-1
@athwngrodite Instal aja pas ada diskon gede lagi Habis itu uninstall lagi/apknya di hide	0	-1
akuuu bisa req ataupun rs (tale bundle dapet diskon ) https://t.co/gP2qhlo7QT	0	-1
@Arka_1111 Coba diet masak air dulu yuk paling sehat dan murah! Kalau lapar buka warung tetangga senyummu mungkin dapat diskon khusus 'tetangga imut'.	0	-1
@tempodotco Hore diskon diskon Murah meriah Tak laku	0	-1
#Keuangan Cara Menghitung Harga sebelum Diskon yang Benar Cek di Sini! https://t.co/J41tM7MbcQ	0	-1
gusy yg ngerti akuntansi bantu pls menurut kalian diskon dagang dimasukin di jurnal setelah pelunasan atau sebelum pelunasan?	0	-1
Gw ga paham marketing fnb tp sbg org awam cara ksh gratis on opening day ga akan gw pilih. Yg ngambil gratisan blm tentu potensi jd returning customer. Instead gw bakal ksh diskon gede dgn barter postingan sosmed mereka. Mereka dpt diskon gede gw dpt promo organik. Win win.	0	-1
tanya aku udah pencet nuker alfa stamp ke lego terus liat nya sebelah mana nya ya? stamp punyaku juga udah berkurang tapi gaada tutor buat ngambilnya gmn https://t.co/SbgcfXpysa	0	-1
Jujur jujuran sempet kepengen childfree. Alasannya ya selama ini apa yang aku terima aku rasa sangat amat kurang dan aku takut kejadian di anak anak ku nantinya. Tapi buat sekarang aku ga mikirin itu lagi. Mending tenaga dan pikiran buat bahagiain keluarga hehe	0	-1
Rekomendasi Kacamata Road Bike Dengan kacamata road bike yang tepat aktivitas bersepeda Anda akan menjadi makin nyaman dan aman. A thread #racunshopee #rekomendasishopee #ShopeePayTHR #ShopeeID #zonajajan #bicycle #sunglasses https://t.co/NhELtE5nvl	0	-1
Org di komun mau nitip request diskon 20% lagi org makin ga tau diri ya wkwk	0	-1
df ini koin lazada beneran naik ngga yaa? punyaku ko tetep dikit potongannya :(	0	-1
pesan mixue lewat gopud pdhl gw lagi di toko sampingnya biar dapat diskon ️	0	-1
@lucienece seginikaah au nya? sebagus ini tpi sependek ini kaah?	0	-1
@claesmild Aku ada blue kak beli 2 ku ksih diskon dm ya	0	-1
Df semoga beneran naik koinnya. Sayang bgt klo hangus https://t.co/Kw8qW77HMc	0	-1
Hirononya kakak~ bisa nego tipis take all dapet diskon banyak	0	-1
@rumputliar09_ kak dm	0	-1
@mlbbfess BTC kagak gratis kalau diskon iya.	0	-1
kangen murpol dikombo sama kebut buat beli detergen rencengan df	0	-1
@VonRofX @raihanaulia_rar Superindo tuh diskon membernya banyak banget dan gede2 bgt. Harga juga masih sama kaya pasaran	0	-1
Yang bilang btc gratis siapa? Plis cuma diskon doang bjir eh tapi kagura btc mungil segini	0	-1
Astagahh 5 hari banget gak tuh trus bayar tagihan seperti biasa?? Gak dapet diskon/potongan?! @FirstMediaCares 🤨💀🤡 Mending diputus aja deh beneran ini wifi pake kuota data aja sekalian.	0	-1
Pengalaman 2 kali beli motor cash pakai aplikasi tkped. Harga selisih ±1.5jt dibanding cash dealer. Cuma bisa dapet cb & potongan aplikasi sampai ±3jt. Malam CO & isi data besok sore motor sampai rumah	0	-1
Hai Kak maaf banget ya terkait promo sifatnya random berubah-ubah dan tiap nomor berbeda-beda ya. Mimin saranin bisa cek berkala di *888# apk myIM3 atau Official WA IM3 08551000185. Terkait pulsa yang berkurang silakan bisa cek melalui 185# untuk riwayat penggunaan pulsanya. @indosatim3	0	-1
Yah kode promo gorideaja sama gostasiun udah ga berlaku :( Apa ya kode promo yang barunya hmm… pada kena prank ini udah nungguin jam 00.00 taunya zonk😂	0	-1
Ada org bnyk dan mereka beli banyak otomatis mereka ini promo hunter yg emang kerjanya cari flashsale promo dan diskonan ga ngotak. Biasanya pake script bot biar bisa langsung beli cepet. Nah skrg giliran kena zonk koar2. Kalo pas dapet asli diem2 aja lu mafia flashsale anjay.	0	-1
impulsif liat promo, langsung gas check out tanpa mikir. eh, pas nyampe, shades cushion nya malah salah, ZONK! muka malah kayak tempe mendoan ditepungin gini	0	-1
hari ini kebanyakam zonk nyari promo, jad sedikit bacanya	0	-1
dia pake hijab karena promo film cinta dalam ikhlas. emang konsep pas promonya harus jadi cast di film itu.	0	-1
Terima kasih kepada promo Gojek yang selalu ada disaat aku kesiangan & belum top-up E-Money	0	-1
"Bro, lu nyamain Apple sama marketplace tuh kayak nyamain fine dining sama warteg! Apple tuh jualan gaya hidup premium boss, bukan main diskon-diskonan. Lu bayangin aja Rolex bikin flash sale, sus ga tuh? Yang ada malah imagenya ancur. Harga murah = keliatan murahan Kompare sama Samsung tuh gak apple to apple bro (pun intended 😏). Samsung emang raja segala segment, dari entry level sampe flagship. Lah Apple? Doi mainnya exclusive high-end doang. Kalo tiba-tiba main murah, yang ada malah customers loyal pada kabur karena ngerasa ""ga spesial"" lagi.persampoan dan persabunan masih murahan di luwes atau onlensop? terus paling murah atau banyak diskon di luwes mana yaa ges?maaciw -11fess	Non-Promo"	0	-1
Scam ala shopee, makanan di shopeefood harga asli 18ribu, diskon 9.9 jadi 99rupiah, tapi ongkirnya jadi 40.000, padahal biasanya ongkir 10ribuan. Wqwq	0	-1
Kalo beli di shopee, jangan lupa pake kode promo biar dapet diskon	0	-1
yg mau order atau wtb voc voucher gofood or grabgift grabfood hati2 sama akun laras @weprlaras weprlaras dia scammer penipu kang tipu udah banyak korban scam dari dia, sering ganti wa sama username LANGSUNG BLOKIR AJA!	0	-1
anjirla di yogya pd diskon... niat beli air putih doang ujungnya beli mini container mentang2 12rban doang...	0	-1
klo beng2 diskon di superindo tuh bawaannya ngeborong	0	-1
ini grabfood tiap hari ngasih diskon 55% ++ ga bangkrut apa ya???	0	-1
Satu kalimat yang membuatku marah.. Dikira w kalo beli di shopee dpt diskon terus apa yak, ya kalo dpt murah itu pas rezeki aja kali.. kalo enggak yawes diskon e gur ongkir tok.. Klo dpt murah terus mah dah kaya lah w sekarang	0	-1
Baru kali ini lihat live di shopee orangnya marah marah, orang aku coba checkout buat lihat free ongkir sm dapet diskon apa engga eh dimarahin, bilangnya “kak faiqotul kalo ga niat checkout jangan coba coba checkout” sambil muka masam	0	-1
kasian tpi tetap gk setuju:(. Seharusnya ngikut perkembangan zaman gk sih, walaupun sulit tpi sayangnya memang harus begitu. Ditambah harga harga barang dipasar tuh gk ngotak, ditawar nnti malah marah. Sedangkan kalau beli di tiktok shop, shopee,dll itu sering ada diskon dan lebih murah. Sorry bngt, tpi siapa sih yang gk mau barang lebih murah:)	0	-1
Hbs liat tiktok, npure main ngeblokir produk Reseller yang ngasih diskon di shopee tanpa ngasih warning dulu. Gue kalo jadi mbanya marah juga, apalagi barangnya termasuk yang laris:))) caranya gak bersih. Gak cuma 1 seller doang gang produknya dihapus, ada banyak.:))	0	-1
Hari ini banyak diskon ya? Yuk kenalan dulu sama Asa Candler, berkat dia lah tercipta diskon di dunia. Diskon pertama kali dilakukan Asa Candler tahun 1887, sebagai pendiri Coca-Cola ia mempromosikan produk minumannya dengan memberi diskon berupa kupon.	0	-1
rada kesel ajig voucher diskon 25k nya angus cuma gara2 telat bayar beberapa detik doang	0	-1
Untung tempat ngajar deket stasiun, mayan jg promo grab kalo naik dari stasiun	0	-1
Bulan lalu pickup grab terus, cuman males war nya, kelewat semenit aja udh abis. Sekarang lebih sering pickup shopee mayan hemat ketimbang bayar langsung, sampe ibu warungnya hafal Enakin aja, kita bayar pake promo marchant dpt nya harga normal kok.	0	-1
grab udh jarang promo brutal ih malas x	0	-1
Ceritanya dari sore mau order makanan, saldo ovoku pas banget kan sama promo makanannya + ongkir, eh dr sore sampe jam 7 tadi ongkinya naik, jadi saldoku kurang Akhirnya tadi ku isi lagi 10rb kan, eh yg jam 8 ongkirnya ga naik alias pas sama saldo ovo awalku	0	-1
Emang kalau buat ngasih ke orang lain gaboleh setengah harga kali ya huft gapernah dapet promo gede kesel bngt	0	-1
Dear seller, kalau misal promo udah lewat/barang sold/ga sreg sama offer an buyer Please at least bilang. Ga dighosting gitu aja, apus twt, abis itu muncul lagi gabilang apa² tau tau malah naikin harga.	0	-1
"trs klo harga biasa, pembeli makin ngamuk2 ""kok mahal sih kemarin masih segini knp skrg naik"" gw sampe bingung nih orang2 kok ya gak pada dipake gitu otaknya??😭 kasir pdhl dah jelasin kalo harganya lagi gaada promo makanya agak mahal dari biasanya tp pembeli ga mau tau	Non-Promo"	0	-1
Aku mikirnya jg gitu sih, karna jarang up kegiatan dan promo di sosmed, “kesannya” jd senyap (alias ga ada kegiatan) dan efeknya di cap ga fokus karir, ya kita pasti tau kalo netijen kebanyakan menilai kehidupan artis dr sosmednya.	0	-1
tri jugaaaa anjrit, pas diangkat nawarin promo apaan tau bilangnya dari bursa efek indonesia(ga begitu yakin), terus kalo temen gua ditawarin pinjol gitu...	0	-1
"syopi ni bakar duit dlu kayak ngasi banyak promo sana sini buat narik banyak pelanggan. kalo mereka udh mencapai target audience yaudah balik lagi ke awal, kalo lu jg sadar voc"" syopi skrg udh kecil"" gaada yg wah bgt	Non-Promo"	0	-1
ini gue aja yang ngerasain atau emang sekarang aplikasi penyedia layanan makanan online banyak promo? apakah karena daya beli masyarakat yang sedang menurun lalu banyak aplikasi yang bakar duit lagi supaya MAU dan DAU nya gak turun drastis?	0	-1
Nih KAI gmau ada promo gitu buat perjalanan jarak jauh akhir tahun? 🥺 @KAI121	0	-1
Njirrr kode promo gojek udh pada gak bisa kah, udh ilang kah 2 minggu ini gk bisa klaim	0	-1
Promo gojek yang gorideaja nih di klaim jam berapa sih ? Sekarang jam 12 malem gabisa mulu	0	-1
"Ya itu platform online shop ya gitu   awal"" bakar duit kasih promo sebanyak""nya sampa semua orang terbiasa belanja online  disitulah   bakar duit berhenti  promo dikurangin  , intinya perusahaan mana yg mau rugi terus    pasti ujungnya mau untung sebesar""nya . .	Non-Promo"	0	-1
Itu harga yg keliatan murah krna ada kupon diskon yg nempel, jadi pas co klo gak pake kupon diskon harganya normal. Toped sekarang join tiktok, di tiktok tampilan harganya gitu. Jadi sekarang ikutan.	0	-1
Udahlah sekalian GOTO juga diakusisi, gua suka nih kalo tiktok masuk bakalan banjir promo. Terutama buat ongkir2 yang mahalnya najubilah itu. 🤣😂🤣😂. Gua pgn GOTO balik dulu lagi, mau rugi ya rugi aja sana. Buat konsumen nguntungin ini. 😂🤣😂🤣😂🤣	0	-1
bangun jam 12 tuh buat ngambil promo gojek doang pls..	0	-1
sengaja tidur lama buat nunggu klaim promo gojek, eh ntuh promo gabisa diklaim	0	-1
Njirrr kode promo gojek udh pada gak bisa kah, udh ilang kah 2 minggu ini gk bisa klaim	0	-1
30 menit ngescroll gofood, grabfood, shopeefood. Utak atik voucher dan promo tpi tetep mahal, akhirnya ke dapur terus masak sendiri	0	-1
yang punya promo superbank grabfood ga dipake mau beli dong huhu #zonauang	0	-1
Jujur ga munafik. Belum ada tandingan pizza enak dan lembut serta banyak promo dri brand lain Rasa, kualitas masih megang: 1. PHD terutama pizza pan yg promo 3 itu, walaupun promo dan kecil. Tapi pas buat disantap, pinggiran nya selembut itu apalagi pas baru dimasak 2. Dominos	0	-1
mam solaria promo seabank tapi pake acara drama kunci motor masuk jok	0	-1
sialan gacoan kenapa ga ada promo sih anjir oe pengen gacoan cok	0	-1
Bingung mau makan apa, ga ada yg promo. Yg promo gacoan, masa gacoan mulu	0	-1
gua benci bgt klo ada yg promosiij promo mekdi di tiktok trs komennya tone deaf semua ajgg gila gak habis pikir gua	0	-1
butuh promo tiket kereta api akhir desember bandung - jogja dong pengen balik	0	-1
Euy info promo makanan di Bandung dong	0	-1
@traveloka min, tolong infokan kode promo staycation jogja dong, matur nuwun	0	-1
asli aku selalu tergoda sm promo dan diskonan itu	0	-1
Nungguin buggycar ga ada yg lewat capek banget coba kl ga gue tungguin pasti ada hdh	0	-1
padahal udah minat beli lim b, tapi najis banget gw dongkrak penjualan lagu jelek kek gitu. bodo amat gw beli soljack doang LAGI, setelah promo selesai. wkwkwkwk capek amat	0	-1
Apaan si gajelas promo kok semenit doang baru digeser ke alamat juga udah ilang tu promo. Taeeeee fakyu sopiii	0	-1
Prasaan tadi pagi gk ada brip di WAG mestik posting promo kupi...napa tu admin gaje pada ikot2 posting kupi...hdh	0	-1
Promo wdp yg payment gopay itu error hadehhh gaje gopay	0	-1
@gojekindonesia aneh lu ngasih promo kaya ga ikhlas, order gofood beda 1 menit dikit promo nya berkurang, harusnya pas ini malah suru nambah tunai lagi oalah aplikasi anehhhh	0	-1
iya hari ini, dan klu liat s&k aku jg udh sesuai (pke qris bri)  entah yg salah bank atau gacoan. tp krn udh kerja sama dan udh share promo harusnya bisa kan. td bahkan pegawai bilang gitu. aku lebih kecewanya krn ga bilang klu ga bisa, pdhl di awal udh ku tunjukin dan di iyain	0	-1
Radio Wendy biasanya suka ngundang tamu kak tapi balik lagi kadang tamunya ga sesuai jadwal (bentrok jadwalnya), terus kadang nerima tamu jga, semisal mau promo lagu, film atau apa tinggal kesitu bikin janji dulu nanti sesuaiin tglnya	0	-1
Rutinitas jelang akhir bulan: bandingin harga persabunan/kebutuhan rumah di minimarket/onlineshop/supermarket Karena promo adalah ✨kunci✨	0	-1
@yessahael_ ohh iyaa kelewat aku belinya di gojek tapi kalo mau beli langsung biar lebih murah lokasinya deket rempah bumi	0	-1
Hot take: Di Indo B2C gak ada duit nya. Daya beli masyarakatnya sangat kecil. Masih mental promo gratis ongkir buy 1 get 1 dan teman-teman nya Liat aja noh Gojek sampe move away dari Google Maps dan cari alternative yg lebih murah. Satu-satunya B2C yg menghasilkan banyak	0	-1
diantara shopee/gojek lebih murah mana? pgn beli makan tp males bgt keluar astagazzz akun gue jrg bgt promo dah anjrot	0	-1
langganan gojek plus cuma 18.900 berlaku 3 bulan jadi murah banget tiap beli makan siang karena bisa combo sama flash sale voucher + gratis ongkir	0	-1
Gw beli makan yg di dau kan emg sih murah tp udh 1 jam ga nyampe nyampe anjirrr melebihi yg mode hemat di gojek	0	-1
@umminyarumi lumayan banget kak bisa beli nasgor di gojek lumayan murah 19rb enak	0	-1
@yuaiaifess kalo beli langsung dia murah bgt satu porsi nasi+ayam+kuah cuman 18k. kl pesen d gojek jg boleh bgt minta kuah nya tulis aja di notes untk minta kuah psti dikasih sm masnya	0	-1
@urloveshua kalo di gojek satu paket kena 30rb kalo beli langsung murah banget cmn 20-25rb	0	-1
Ga sengaja beli padang murah (pake gojek pas trs gabaca) surprisingly tastes good ..	0	-1
murah bngt makanan td gw beli anjir ganyangka di jakarta jatinangor house tanpa ongkir gojek tuh jg masih termasuk murah 20rb	0	-1
Brand lokal dari solo ternyata gusyy~ sumpah enak bngt ini fix bisa pedes dan murah. Aku beli segini + es teh 35k (diskon di gojek jadi 17k) Dapet telur sama sayur ayamnya gede (next aku foto)	0	-1
@musuhphp ((Biasanya)) kalo beli offline lebih murah karena ada promo offline. Tapi kalo akun Gojek/Grab lo vouchernya wangi mah gas aja WKWKWKWK	0	-1
@banjarbase saranku no 2 ajaa pintar2 cri diskonan gojek atau naik bis yg lbh murah. Sambil begimitan mnabung baiknya nukar motor baru ajaa entah cash/kredit soalnya klo beli second tu biayanya lbh byk blm perawatan nya krn kita kdthu lo musia ada mesin yg rusak	0	-1
@tanyakanrl 22nya kalo sering dipake jg lbh sering dpt promo tp dr harga sih grab sdkit lbih murah dr gojek. Apalagi kalo beli paket langganan	0	-1
semenjak ada gojek pas 20rb jadi murah lagi mau beli makan. hebat sih @gojekindonesia kasih inovasi kita jadi gaperlu ngecek 1 1 mana harga makanan yg sesuai kantong. https://t.co/6GH7rXrKuU	0	-1
Kedepan mayoritas akan dipenuhi gen Z dan gen A. Mereka beli sayur bisa onlen. Karena saya sering dapet gosend sayuran saya cek juga murah gak beda jauh denga yang di pasar. Kualitas terjaga baik. Pasar tradisional? Gen Z dan gen A pakah mau jualan di pasar?	0	-1
cinta bgt sm gojek soalnya banyak diskon anjir tiap beli makan murah murah banget	0	-1
@jeokecil @discountfess kalo aku tebus obatnya kak soalnya disuruh stop skincare duluu obatnya beli di halodocnya langsung juga bisa nanti dikirim lewat gojek tapi aku biasanya beli di syopi biar lebih murah	0	-1
@aftvry Gojek banyak promo sih tp kalau grab aku sukanya pake buat beli makan aja soalnya lebih murah T^T	0	-1
Beli salad wrap hijoo cuma 32ribu di gojek murah bgt	0	-1
GUA TADI MENCOBA UDON MURAH CM 30RB AN TAPI ENAKNYA KAYAK MARUGAME ️‍ BELI DI GOJEK (depok)	0	-1
@undipmfs Cukup atau engganya menurutku tergantung sama gaya hidup si nder. Kalo sender gojek tiap hari ya jujur itu boncos banget kalo makan cukup dan lebih murah kalo sender beli lauk dan masak nasi (biar hemat wkwk).	0	-1
INI RATING 1000/10 ENAK BGTTTT harganya cuma 22k padahal di gojek idk kalo beli langsung pasti lebih murah gasiii	0	-1
fess aku jualan gado gado betawi bisa di beli via gojek dan via grab untuk harga lumayan murah kok dan terjamin enak untuk temen temen yang mau nyobain boleh ya gado gado nya daerah depok https://t.co/30gM8wkqb1	0	-1
nggaaaa aku beli di gojek aja jadinya 17k an tetep aku beli itu murah astaga..	0	-1
@tanyakanrl YA NGGAAK LAHHH BLM LAGI NGANTRINYA LAMA KALO MAU MURAH MAH BELI SENDIRI GTUU suruh cek coba kalo beli di gojek berapa mlh lbh mahal kamu 16k udh murah bgt masih protes aj jir	0	-1
@tanyakanrl 39km mah lu jualin 20 juga msh murah itu klo pake gojek ongkirnya pasti gede bgt. belom ngantrinya lama. suruh beli dewek klo msh kemahalan	0	-1
@gojekindonesia sengaja beli layanan gojek plus biar kalo mau gofood jadi jauh lebih murah biar dapet potongan gojek plus + voucher gofood. Eh udah beli layanan nya sekarang malah gak dikasih voucher gofood sama sekali nyesel jadinya.	0	-1
Kayaknya ini first time gw beli taichan di gojek tp lucky abis dah. Dagingnya gede2 udah gt enak bat Mana murah....15tusuk full daging cm 37rb‍️ https://t.co/G5Wf09PM2B	0	-1
@tempodotco Banyak petani jual sawahnya...karena harga beras all dibanting murah oleh Pemerintah mll HET. Ya buat apa bertani..kalo merugi...jual aja sawahnya ke developer beli motor 2 trus gojek....	0	-1
@sbyfess klo mau murah naik bus damri 30rb cmiiw di juanda nanti ada shelternya dan beli tiketnya OTS naik bus damri & turun bungur & dr bungur naik bus suroboyo yg merah 5k turun royal plaza & gojek dr royal ke wonokromo	0	-1
Kalo beli jco sekarang lebih milih lewat jco delivery harganya lebih murah dibanding lewat gojek atau grab.	0	-1
@kemgelapan beli hokben lebih murah di grab/gojek daripada aplikasinya sendiri soalnya sering ada diskon sering bgt malahan.	0	-1
